m,effs
4720.0,0.8671364763301286
4725.0,0.8671377966371345
4730.0,0.8671391117489994
4735.0,0.8671404216909009
4740.0,0.8671417264878715
4745.0,0.8671430261648
4750.0,0.867144320746432
4755.0,0.8671456102573712
4760.0,0.8671468947220801
4765.0,0.867148174164881
4770.0,0.8671494486099571
4775.0,0.867150718081353
4780.0,0.8671519826029763
4785.0,0.8671532421985978
4790.0,0.8671544968918528
4795.0,0.8671557467062417
4800.0,0.8671569916651316
4805.0,0.8671582317917562
4810.0,0.8671594671092174
4815.0,0.8671606976404858
4820.0,0.8671619234084016
4825.0,0.8671631444356758
4830.0,0.8671643607448906
4835.0,0.8671655723585003
4840.0,0.8671667792988328
4845.0,0.8671679815880893
4850.0,0.8671691792483458
4855.0,0.8671703723015544
4860.0,0.8671715607695427
4865.0,0.8671727446740163
4870.0,0.8671739240365581
4875.0,0.8671750988786302
4880.0,0.867176269221574
4885.0,0.8671774350866113
4890.0,0.8671785964948449
4895.0,0.8671797534672597
4900.0,0.8671809060247231
4905.0,0.8671820541879858
4910.0,0.8671831979776828
4915.0,0.8671843374143341
4920.0,0.8671854725183451
4925.0,0.8671866033100076
4930.0,0.8671877298095009
4935.0,0.8671888520368916
4940.0,0.8671899700121352
4945.0,0.8671910837550764
4950.0,0.8671921932854499
4955.0,0.8671932986228811
4960.0,0.8671943997868868
4965.0,0.8671954967968758
4970.0,0.86719658967215
4975.0,0.8671976784319043
4980.0,0.8671987630952281
4985.0,0.8671998436811056
4990.0,0.8672009202084163
4995.0,0.8672019926959361
5000.0,0.8672030611623377
